loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets
1948,2,0,0,90,339,0,156,123,113,255,57,0,548
1949,1,1,0,60,208,4,167,157,105,232,53,1,547
1950,0,0,1,0,4,4,287,0,1,2,1,1,4
1951,0,1,1,23,64,7,269,46,34,59,13,0,152
1952,3,1,1,78,241,6,99,192,54,203,116,1,565
1953,1,1,0,44,149,1,293,139,38,114,39,0,330
1954,3,1,1,47,124,3,109,21,25,190,47,1,283
1955,4,1,0,93,210,8,53,230,23,211,111,1,575
1956,5,0,1,43,113,9,6,49,19,116,57,1,241
1957,2,0,1,57,139,5,199,93,116,199,44,1,452
1958,4,0,0,40,143,2,24,64,59,114,30,1,267
1959,2,1,1,31,110,2,347,52,60,125,44,0,281
1960,2,0,1,47,123,0,467,12,74,127,38,0,251
1961,4,1,0,51,104,5,521,155,102,173,26,0,456
1962,4,1,0,70,174,2,38,100,93,275,72,1,540
1963,0,0,0,82,240,1,485,120,101,263,85,0,569
1964,3,0,0,36,115,1,394,1,5,80,51,0,137
1965,0,1,0,97,220,9,313,274,89,233,49,0,645
1966,4,0,1,27,80,4,18,88,41,106,21,1,256
1967,3,1,1,58,184,8,483,29,85,200,88,0,402
1968,2,1,0,15,50,9,461,26,5,34,12,0,77
1969,4,0,1,51,117,4,29,154,93,170,61,1,478
1970,5,1,1,73,147,6,361,122,58,296,44,0,520
1971,4,1,0,2,6,8,39,8,2,5,2,1,17
1972,1,0,1,81,174,4,373,237,53,284,42,0,616
1973,3,0,0,43,166,8,448,86,72,148,66,0,372
1974,3,0,0,44,97,1,402,69,15,158,45,0,287
1975,4,1,0,45,100,5,410,76,77,166,66,0,385
1976,0,0,1,7,32,2,31,25,14,32,11,1,82
1977,1,1,0,22,73,5,72,58,44,63,14,1,179
1978,0,1,1,37,93,4,483,100,21,106,39,0,266
1979,0,0,0,81,311,8,258,134,29,256,63,0,482
1980,4,0,1,45,127,2,252,57,83,116,24,0,280
1981,4,1,0,37,103,9,244,42,31,106,49,1,228
1982,2,1,0,2,7,2,125,9,3,5,2,1,19
1983,2,1,1,15,48,8,21,21,28,48,15,1,112
1984,2,0,1,59,152,3,458,90,40,130,72,0,332
1985,5,0,1,71,193,4,73,105,47,192,106,1,450
1986,3,1,1,1,2,2,576,4,1,8,3,0,16
1987,2,1,0,41,142,4,294,115,7,137,53,0,312
1988,3,1,0,68,181,8,537,29,79,151,57,0,316
1989,0,1,1,47,162,1,300,112,22,117,65,0,316
1990,4,0,0,60,121,9,247,143,108,169,80,1,500
1991,1,1,0,39,155,5,131,98,73,149,57,1,377
1992,0,1,1,71,223,5,551,34,34,245,53,0,366
1993,4,1,1,90,278,5,460,233,97,220,128,0,678
1994,0,1,0,6,21,0,416,8,12,28,4,0,52
1995,4,1,0,27,109,4,444,67,40,70,16,0,193
1996,3,1,0,79,213,1,440,225,37,166,99,0,527
1997,0,0,0,91,200,6,459,266,116,262,109,0,753
1998,4,0,1,90,291,6,217,50,0,332,101,1,483
1999,3,1,1,29,60,8,595,24,34,102,42,0,202
2000,3,1,1,68,151,9,15,200,76,161,59,1,496
2001,4,1,0,37,85,6,227,47,49,146,31,1,273
2002,3,0,0,53,195,6,553,74,30,152,31,0,287
2003,0,0,0,64,134,9,447,37,24,236,60,0,357
2004,2,1,0,97,313,7,592,43,174,311,126,0,654
2005,4,0,1,64,202,3,556,189,54,148,94,0,485
2006,3,0,0,84,233,1,24,139,38,282,43,1,502
2007,5,0,0,77,283,5,512,122,144,297,117,0,680
2008,5,0,1,66,223,0,504,36,125,179,99,0,439
2009,4,0,0,5,15,3,574,17,10,10,3,0,40
2010,2,1,1,36,97,5,216,25,42,139,51,1,257
2011,5,0,1,67,180,1,102,127,131,229,61,1,548
2012,1,0,1,35,121,5,30,35,10,101,28,1,174
2013,1,0,0,77,237,5,567,206,100,304,94,0,704
2014,4,0,1,86,339,7,544,188,110,204,107,0,609
2015,5,1,1,31,75,3,10,31,39,80,42,1,192
2016,4,1,0,56,139,9,235,103,40,208,34,1,385
2017,1,0,1,72,292,7,23,101,44,291,81,1,517
2018,1,0,0,80,253,1,386,21,59,170,44,0,294
2019,0,1,1,31,93,3,165,62,7,94,20,1,183
2020,4,0,1,51,104,5,247,11,102,113,57,1,283
2021,1,1,0,55,188,5,349,95,102,161,45,0,403
2022,2,1,0,88,307,6,370,214,54,308,128,0,704
2023,3,0,0,57,141,4,108,25,51,227,37,1,340
2024,2,1,0,52,116,2,3,151,92,151,69,1,463
2025,0,0,0,96,345,6,197,31,22,235,96,1,384
2026,4,0,1,96,338,6,440,66,169,268,51,0,554
2027,4,1,1,36,79,1,9,110,39,99,33,1,281
2028,0,1,0,93,241,6,469,145,24,305,141,0,615
2029,3,0,1,23,68,2,120,39,33,84,30,1,186
2030,1,0,0,17,57,9,240,12,14,40,13,1,79
2031,5,0,1,42,103,9,506,98,36,105,25,0,264
2032,4,0,1,12,26,2,423,39,0,44,16,0,99
2033,5,1,1,30,115,7,265,82,27,89,18,0,216
2034,1,0,1,29,89,7,74,25,35,68,35,1,163
2035,4,0,0,43,96,4,209,112,31,119,27,1,289
2036,3,1,1,91,232,7,428,36,99,270,98,0,503
2037,2,0,0,67,179,9,96,157,43,226,54,1,480
2038,0,1,1,37,83,0,367,44,66,132,20,0,262
2039,5,1,0,30,71,5,283,95,55,103,36,0,289
2040,1,1,1,54,208,4,159,98,14,136,81,1,329
2041,4,1,1,35,116,8,335,62,64,109,47,0,282
2042,3,1,0,82,269,5,304,215,88,234,47,0,584
2043,0,1,1,40,86,6,496,31,16,130,48,0,225
2044,4,0,0,36,82,4,116,63,48,146,41,1,298
2045,3,0,0,30,79,3,11,50,56,104,16,1,226
2046,1,0,0,95,336,4,533,246,162,280,66,0,754
2047,1,1,1,41,91,2,243,75,52,145,42,1,314
2048,5,0,1,79,200,8,451,17,79,314,74,0,484
2049,5,1,1,92,229,6,585,170,12,346,47,0,575
2050,4,1,1,79,191,2,46,79,93,290,45,1,507
2051,4,0,0,63,142,1,288,104,95,225,64,0,488
2052,2,0,0,92,228,1,188,202,35,283,109,1,629
2053,1,1,1,24,63,9,465,22,2,49,13,0,86
2054,3,1,1,78,253,2,37,89,5,186,98,1,378
2055,1,0,0,45,90,3,215,11,47,143,57,1,258
2056,2,0,1,74,220,5,255,22,138,174,71,0,405
2057,1,0,1,66,269,0,402,47,24,268,63,0,402
2058,2,1,1,64,167,0,157,2,18,230,67,1,317
2059,2,0,0,80,269,4,125,115,49,290,45,1,499
2060,1,0,1,42,120,2,283,25,79,169,66,0,339
2061,1,1,0,81,289,2,577,138,99,312,95,0,644
2062,0,0,0,90,360,6,222,106,53,221,131,1,511
2063,5,1,1,25,84,9,387,27,12,87,13,0,139
2064,0,0,0,59,233,9,556,34,52,174,64,0,324
2065,4,1,1,89,327,3,243,158,144,192,112,1,606
2066,5,1,1,74,151,6,276,24,28,242,47,0,341
2067,2,1,0,70,167,4,556,182,127,155,60,0,524
2068,0,0,1,24,79,3,422,36,42,68,32,0,178
2069,4,0,1,63,199,5,353,187,14,235,64,0,500
2070,5,0,0,87,352,7,180,173,113,249,49,1,584
2071,2,0,1,52,140,6,177,103,7,108,55,1,273
2072,0,0,0,1,2,0,585,3,4,4,2,0,13
2073,0,1,0,82,193,8,230,171,36,239,123,1,569
2074,3,0,0,81,169,3,570,48,88,180,100,0,416
2075,4,1,0,15,53,3,95,28,8,32,24,1,92
2076,2,1,0,13,39,7,471,26,8,54,11,0,99
2077,1,1,1,0,2,0,279,6,1,2,1,0,10
2078,1,0,1,8,34,6,498,21,2,35,14,0,72
2079,3,1,1,86,248,3,173,173,6,241,124,1,544
2080,0,0,1,8,29,3,4,6,6,34,7,1,53
2081,0,1,1,84,227,6,378,189,164,226,120,0,699
2082,5,0,1,22,86,0,445,18,20,89,21,0,148
2083,1,0,0,22,86,3,535,25,12,52,11,0,100
2084,5,1,1,58,118,9,548,140,48,177,36,0,401
2085,5,1,0,74,160,8,572,52,19,204,50,0,325
2086,3,1,0,78,198,4,308,99,155,258,52,0,564
2087,0,0,1,52,192,7,458,27,27,180,60,0,294
2088,0,1,1,12,34,1,541,31,10,43,10,0,94
2089,0,1,1,6,23,0,318,4,12,17,5,0,38
2090,4,0,1,1,8,1,157,8,1,8,4,0,21
2091,0,0,0,39,141,1,544,28,60,96,42,0,226
2092,2,1,0,13,35,1,476,29,0,50,14,0,93
2093,1,1,0,44,136,3,220,134,64,95,22,1,315
2094,1,0,1,31,72,5,348,65,17,84,16,0,182
2095,4,1,1,77,311,4,354,166,152,251,50,0,619
2096,0,1,0,79,262,9,42,59,56,234,58,1,407
2097,5,1,0,7,25,7,508,22,9,28,8,0,67
2098,1,0,1,47,149,4,129,58,73,141,33,1,305
2099,3,0,1,59,178,6,238,119,42,159,75,1,395
2100,3,1,0,43,161,2,233,19,56,119,39,1,233
2101,2,0,1,27,70,3,94,78,26,74,40,1,218
2102,1,1,0,77,290,0,471,177,128,201,40,0,546
2103,5,0,1,39,98,1,492,45,61,83,49,0,238
2104,5,1,1,75,152,3,107,66,91,260,46,1,463
2105,0,1,0,54,190,8,244,65,28,196,64,1,353
2106,5,0,0,88,177,8,209,246,52,197,61,1,556
2107,4,1,1,62,181,7,20,178,36,136,83,1,433
2108,4,0,0,67,144,0,196,121,70,152,40,1,383
2109,3,1,0,89,271,8,352,86,73,314,68,0,541
2110,2,0,1,9,34,0,506,28,8,26,5,0,67
2111,4,1,0,15,42,5,521,33,19,46,15,0,113
2112,5,0,1,90,285,9,318,144,108,336,106,0,694
2113,2,1,1,81,203,5,429,225,90,311,84,0,710
2114,5,1,1,48,103,2,539,127,86,195,35,0,443
2115,3,0,0,20,61,0,18,15,21,40,15,1,91
2116,2,0,0,43,93,7,104,19,60,167,27,1,273
2117,5,1,1,39,87,2,281,67,15,110,34,0,226
2118,1,1,0,26,65,8,296,80,4,70,15,0,169
2119,1,1,0,64,204,1,115,129,119,174,39,0,461
2120,3,1,1,30,69,2,428,49,20,77,46,0,192
2121,0,1,0,61,130,0,366,89,40,139,49,0,317
2122,2,0,0,45,174,6,375,59,72,128,65,0,324
2123,0,0,0,39,151,7,4,31,52,159,31,1,273
2124,5,0,1,69,152,1,174,77,90,221,94,1,482
2125,4,0,1,47,99,8,70,110,22,134,66,1,332
2126,4,0,0,54,200,9,296,52,109,124,79,0,364
2127,4,0,0,32,80,0,267,58,19,99,27,0,203
2128,3,1,0,43,158,7,371,106,36,121,58,0,321
2129,2,0,0,1,5,8,519,4,3,6,4,0,17
2130,5,1,1,74,227,4,529,32,73,173,73,0,351
2131,5,0,0,3,9,5,154,15,5,7,3,1,30
2132,0,0,1,57,149,7,99,153,32,119,65,1,369
2133,0,0,0,69,204,4,484,96,114,276,86,0,572
2134,2,1,1,83,266,2,238,214,164,212,46,1,636
2135,0,0,1,62,166,7,459,163,71,149,31,0,414
2136,2,0,0,69,211,5,399,115,134,223,48,0,520
2137,5,1,0,16,51,6,47,39,13,46,17,1,115
2138,3,1,1,64,249,9,298,132,36,204,86,0,458
2139,4,0,1,86,268,0,106,164,62,258,58,0,542
2140,2,1,0,46,155,9,560,18,33,131,51,0,233
2141,5,0,1,42,162,4,506,36,44,109,28,0,217
2142,0,1,0,18,66,0,148,28,38,68,16,0,150
2143,2,0,0,66,223,9,93,22,22,200,82,1,326
2144,5,1,1,64,157,5,511,132,50,144,50,0,376
2145,2,0,0,31,76,9,529,49,21,129,26,0,225
2146,3,1,0,72,231,7,400,194,30,204,89,0,517
2147,0,1,1,43,121,8,419,104,2,89,31,0,226
2148,1,1,1,93,302,5,130,55,80,305,105,1,545
2149,1,0,0,6,27,1,38,10,10,23,4,0,47
2150,2,0,0,38,127,1,395,65,69,151,43,0,328
2151,2,1,0,68,254,8,74,35,137,146,45,1,363
2152,3,0,0,33,82,8,309,74,0,124,25,0,223
2153,3,0,1,95,356,2,331,36,55,282,75,0,448
2154,0,1,0,32,105,2,139,54,14,113,19,1,200
2155,1,0,1,44,132,9,537,57,77,116,25,0,275
2156,4,0,0,36,101,4,533,76,25,138,42,0,281
2157,4,1,1,40,93,9,563,75,9,88,34,0,206
2158,2,0,0,23,84,1,384,1,6,94,26,0,127
2159,0,1,1,68,243,2,242,65,26,242,47,1,380
2160,1,1,0,51,112,3,453,101,42,141,30,0,314
2161,0,1,0,62,139,0,212,17,92,228,35,1,372
2162,3,1,0,32,78,5,85,62,40,104,40,1,246
2163,4,1,0,65,185,0,449,157,79,196,86,0,518
2164,1,1,1,44,98,1,318,23,1,126,43,0,193
2165,4,0,1,7,22,1,283,14,8,15,11,0,48
2166,0,0,0,49,196,8,355,45,0,168,71,0,284
2167,0,1,1,68,206,9,80,119,108,208,62,1,497
2168,3,0,1,39,144,2,379,67,37,102,56,0,262
2169,2,0,0,44,145,2,110,130,68,158,58,1,414
2170,2,0,1,34,112,3,290,17,52,106,30,0,205
2171,5,0,0,57,135,6,97,125,6,201,30,1,362
2172,2,0,0,4,18,7,125,10,5,20,3,1,38
2173,0,0,0,47,161,0,83,34,35,147,58,0,274
2174,5,0,1,62,236,2,106,148,124,251,43,1,566
2175,2,0,0,68,195,4,263,40,94,225,80,0,439
2176,3,0,1,65,131,6,482,50,40,255,96,0,441
2177,1,1,1,6,19,1,552,10,2,19,10,0,41
2178,5,1,0,74,275,0,453,185,122,166,80,0,553
2179,5,0,1,30,73,1,189,51,29,103,19,1,202
2180,2,1,1,47,135,0,286,100,14,96,70,0,280
2181,3,1,0,70,205,7,260,22,107,208,36,0,373
2182,3,0,0,54,203,2,187,65,97,199,41,1,402
2183,4,0,1,71,180,3,134,101,29,265,67,1,462
2184,4,1,0,31,67,9,204,83,32,70,25,1,210
2185,2,0,1,90,250,1,527,259,159,190,110,0,718
2186,3,1,1,79,230,9,357,158,29,278,62,0,527
2187,5,0,0,64,211,4,147,128,111,199,64,1,502
2188,0,0,1,40,133,1,534,88,34,117,31,0,270
2189,2,0,0,56,214,3,54,126,23,119,68,1,336
2190,2,0,1,54,207,8,583,99,16,206,60,0,381
2191,0,1,1,34,96,5,341,104,24,88,27,0,243
2192,1,0,1,75,166,2,321,227,79,271,102,0,679
2193,0,0,1,76,230,4,287,126,93,272,97,0,588
2194,3,1,0,55,151,7,124,48,30,161,56,1,295
2195,5,0,0,61,202,6,215,44,36,180,91,1,351
2196,5,1,1,21,44,8,292,17,39,59,28,0,143
2197,4,0,1,94,196,2,19,33,165,278,66,1,542
2198,1,1,1,8,36,7,60,26,3,18,6,1,53
2199,5,0,1,70,268,5,235,85,128,278,48,1,539
2200,2,1,1,36,111,7,366,91,24,77,38,0,230
2201,4,1,1,91,243,7,119,182,0,264,51,1,497
2202,2,1,1,70,216,5,340,1,114,143,38,0,296
2203,0,0,0,74,194,5,245,44,52,292,73,1,461
2204,4,0,0,43,150,4,543,133,69,105,22,0,329
2205,1,1,1,97,306,9,259,122,61,376,121,0,680
2206,0,1,1,5,17,8,350,5,13,25,5,0,48
2207,0,0,0,33,120,7,179,98,60,76,47,1,281
2208,1,0,1,1,7,6,24,2,1,8,1,1,12
2209,5,1,1,52,164,0,54,12,45,190,52,0,299
2210,4,1,1,26,81,4,221,16,12,88,37,1,153
2211,5,1,1,47,156,3,205,125,49,146,61,1,381
2212,4,1,0,4,14,5,136,5,0,14,7,1,26
2213,0,0,0,28,78,2,383,33,49,99,32,0,213
2214,0,0,0,16,55,8,48,30,7,64,10,1,111
2215,4,0,1,49,154,2,567,113,83,189,36,0,421
2216,5,0,0,12,38,6,580,38,18,25,21,0,102
2217,2,0,1,65,252,4,373,112,86,248,50,0,496
2218,3,1,0,41,123,8,182,94,9,129,61,1,293
2219,3,0,1,76,193,1,467,182,105,202,77,0,566
2220,3,1,0,52,155,8,460,128,23,161,72,0,384
2221,0,1,0,3,16,0,557,12,5,15,3,0,35
2222,1,0,0,84,264,4,435,119,91,204,112,0,526
2223,3,0,0,23,90,1,510,28,33,91,37,0,189
2224,4,1,0,28,69,0,380,10,34,93,17,0,154
2225,5,1,1,68,266,1,589,15,42,221,74,0,352
2226,1,1,1,2,12,7,388,5,3,9,2,0,19
2227,5,1,0,50,134,7,231,89,45,154,29,1,317
2228,3,0,0,31,108,0,360,66,37,120,45,0,268
2229,1,1,1,22,85,8,114,37,22,68,25,1,152
2230,4,0,1,56,155,6,228,64,1,211,87,1,363
2231,4,1,1,92,197,5,517,37,16,341,80,0,474
2232,2,1,0,59,150,0,499,72,55,175,53,0,355
2233,1,0,1,73,211,9,355,131,103,278,81,0,593
2234,2,1,0,39,159,2,246,36,31,148,37,1,252
2235,3,1,0,83,305,6,445,111,82,191,72,0,456
2236,0,0,0,41,166,3,584,66,54,117,37,0,274
2237,5,1,0,91,217,1,522,210,100,239,121,0,670
2238,4,1,0,58,184,0,323,44,40,188,57,0,329
2239,1,1,1,51,186,7,61,4,50,116,55,1,225
2240,5,1,1,72,159,0,478,171,27,191,92,0,481
2241,1,1,1,9,35,3,479,7,18,37,16,0,78
2242,1,0,1,64,204,1,294,49,2,261,89,0,401
2243,3,0,0,80,280,0,230,151,105,199,121,0,576
2244,3,1,0,31,90,5,24,54,26,72,20,1,172
2245,4,0,1,23,87,4,94,68,20,70,30,1,188
2246,3,0,1,31,101,5,516,72,63,115,49,0,299
2247,5,1,0,8,20,7,123,18,7,26,14,1,65
2248,5,0,1,60,125,0,239,57,98,220,48,1,423
2249,1,0,0,68,207,9,254,170,66,143,56,0,435
2250,2,0,1,68,187,2,223,54,93,255,95,1,497
2251,1,1,1,51,117,4,552,5,104,186,50,0,345
2252,0,1,1,16,34,0,205,40,24,42,14,1,120
2253,0,0,1,21,76,4,130,67,28,78,19,1,192
2254,2,0,0,38,89,7,484,33,6,127,49,0,215
2255,1,1,0,87,237,2,80,166,74,274,75,1,589
2256,3,0,0,78,183,9,265,17,86,222,94,0,419
2257,4,0,1,77,266,6,146,180,73,162,82,1,497
2258,5,0,1,65,199,3,106,70,49,150,71,1,340
2259,4,1,0,22,57,2,412,69,22,57,12,0,160
2260,4,1,0,84,223,6,429,4,162,202,119,0,487
2261,1,1,1,51,143,9,208,113,28,167,46,1,354
2262,0,0,0,72,246,9,348,72,79,230,62,0,443
2263,0,1,1,85,184,4,46,13,18,304,82,1,417
2264,5,0,0,80,182,1,94,97,57,271,111,1,536
2265,0,1,1,35,94,5,201,27,66,89,46,1,228
2266,5,1,1,90,358,0,355,31,12,319,87,0,449
2267,4,1,0,59,206,1,362,103,70,230,41,0,444
2268,2,0,1,86,305,9,520,8,48,256,126,0,438
2269,5,1,0,90,186,4,221,84,145,231,69,1,529
2270,3,0,0,70,276,5,173,212,88,275,87,1,662
2271,1,0,0,4,9,4,261,10,3,11,6,0,30
2272,5,0,0,78,228,9,161,60,24,290,72,1,446
2273,4,0,1,67,135,7,415,22,61,206,82,0,371
2274,0,1,1,41,153,8,140,63,13,97,47,1,220
2275,3,1,1,83,246,8,449,97,12,314,101,0,524
2276,4,1,0,84,171,0,487,118,106,181,106,0,511
2277,3,0,0,61,136,8,448,178,88,214,86,0,566
2278,3,1,1,56,133,5,21,18,33,220,34,1,305
2279,3,0,1,8,20,4,3,11,4,22,10,1,47
2280,0,1,1,15,51,3,382,25,10,36,21,0,92
2281,2,1,0,30,83,8,338,11,49,83,35,0,178
2282,0,0,1,73,163,6,140,173,145,238,103,1,659
2283,1,1,1,18,63,4,573,15,2,60,24,0,101
2284,3,1,0,89,194,9,137,64,137,234,128,1,563
2285,4,0,1,82,194,3,496,180,92,199,77,0,548
2286,4,0,0,69,269,7,524,25,80,221,39,0,365
2287,2,1,0,0,5,2,38,2,0,1,1,1,4
2288,0,1,1,48,146,5,275,129,15,120,66,0,330
2289,0,1,1,43,166,3,473,64,68,137,60,0,329
2290,2,1,1,49,194,0,433,1,45,126,62,0,234
2291,3,0,1,39,103,6,175,55,43,136,45,1,279
2292,1,1,0,70,147,4,377,107,39,242,41,0,429
2293,3,1,0,76,174,2,103,127,37,244,100,1,508
2294,3,0,1,73,250,5,467,133,108,191,96,0,528
2295,3,0,1,62,207,0,513,40,109,202,44,0,395
2296,4,0,0,68,254,9,297,200,135,272,101,0,708
2297,4,1,1,88,308,3,596,72,44,231,130,0,477
2298,2,1,1,42,136,2,510,133,42,147,52,0,374
2299,2,1,0,7,17,6,37,18,0,18,6,1,42
2300,1,0,0,96,266,8,492,160,141,249,119,0,669
2301,4,1,0,4,13,2,484,4,1,16,5,0,26
2302,5,0,1,95,298,5,134,197,178,207,69,1,651
2303,2,0,1,82,323,4,84,140,16,213,70,1,439
2304,1,0,0,81,246,4,342,116,154,213,58,0,541
2305,4,0,0,77,296,3,14,221,46,257,81,1,605
2306,1,1,0,84,256,0,306,38,149,324,122,0,633
2307,5,1,1,65,173,6,543,128,2,192,56,0,378
2308,0,0,0,25,71,4,478,69,8,53,28,0,158
2309,0,1,0,64,253,3,418,127,122,214,90,0,553
2310,1,0,1,69,205,9,137,97,73,244,88,1,502
2311,5,0,1,1,4,4,286,1,4,7,1,0,13
2312,2,0,0,20,67,2,477,62,4,41,33,0,140
2313,1,0,1,85,314,5,225,79,102,300,61,1,542
2314,4,0,0,70,228,5,332,47,85,191,44,0,367
2315,0,1,0,18,45,9,37,14,22,52,17,1,105
2316,4,0,1,84,276,3,158,225,18,337,117,1,697
2317,2,0,1,21,51,3,64,46,5,67,20,1,138
2318,2,1,1,94,295,7,199,275,63,315,74,1,727
2319,2,0,1,17,62,7,587,21,12,42,17,0,92
2320,1,0,0,19,60,7,582,40,22,74,29,0,165
2321,1,1,1,37,84,3,517,10,25,104,21,0,160
2322,5,1,1,0,0,4,404,6,1,5,2,0,14
2323,1,1,1,17,42,5,442,13,20,41,12,0,86
2324,0,1,1,30,113,1,93,48,3,77,31,0,159
2325,0,1,0,9,40,8,528,8,8,26,9,0,51
2326,5,0,1,78,212,5,479,27,151,295,104,0,577
2327,4,0,1,59,214,2,560,140,9,138,56,0,343
2328,5,0,0,30,103,0,132,66,37,109,37,0,249
2329,4,0,1,88,301,9,232,211,74,302,130,1,717
2330,0,1,1,10,29,0,378,16,10,31,9,0,66
2331,3,0,0,77,267,2,301,178,78,273,115,0,644
2332,3,0,1,75,228,3,507,30,98,201,70,0,399
2333,2,1,0,42,162,7,579,79,75,100,54,0,308
2334,1,1,0,29,109,8,365,21,54,117,25,0,217
2335,5,1,1,24,90,7,397,52,12,74,37,0,175
2336,4,0,0,53,214,6,567,51,87,149,31,0,318
2337,1,0,0,55,152,3,244,106,87,206,70,1,469
2338,5,0,0,59,204,9,182,95,20,166,59,1,340
2339,2,0,0,80,222,8,557,135,143,281,84,0,643
2340,1,0,0,58,209,5,249,180,82,166,62,1,490
2341,1,0,1,78,303,4,420,237,85,246,97,0,665
2342,4,1,0,18,45,3,2,16,8,37,26,1,87
2343,5,0,1,11,26,5,369,5,17,36,18,0,76
2344,1,0,0,68,268,2,291,68,122,212,49,0,451
2345,3,0,0,39,150,2,140,76,51,79,20,1,226
2346,3,0,0,78,259,7,590,159,43,247,40,0,489
2347,4,1,0,79,277,3,363,89,113,257,55,0,514
2348,4,0,1,93,223,6,133,101,9,228,133,1,471
2349,0,0,0,90,222,4,17,143,173,282,107,1,705
2350,2,0,0,37,144,7,60,27,2,80,29,1,138
2351,1,0,0,89,259,3,427,209,71,275,89,0,644
2352,3,0,1,28,80,1,385,30,54,110,38,0,232
2353,4,0,0,18,40,3,73,21,27,74,22,1,144
2354,5,0,0,61,143,3,169,134,101,242,38,1,515
2355,3,1,1,39,106,3,248,89,52,129,43,1,313
2356,0,1,0,96,291,9,318,13,146,335,83,0,577
2357,2,0,0,50,151,3,358,13,75,125,32,0,245
2358,3,0,0,74,284,8,481,214,124,293,80,0,711
2359,3,1,0,90,352,0,415,112,118,195,117,0,542
2360,5,1,0,20,78,1,109,4,0,46,24,1,74
2361,2,1,1,81,203,4,204,2,9,329,67,1,407
2362,3,0,1,59,213,7,128,30,61,148,72,1,311
2363,2,0,0,43,163,9,404,65,42,166,24,0,297
2364,3,1,0,64,185,5,534,189,93,134,48,0,464
2365,4,1,0,87,346,6,394,155,28,203,91,0,477
2366,4,0,1,37,130,9,153,99,5,120,47,1,271
2367,3,0,1,87,351,6,104,224,77,261,59,1,621
2368,5,1,0,62,220,5,476,6,91,238,58,0,393
2369,1,1,1,93,284,7,226,246,49,315,66,1,676
2370,3,0,1,1,7,3,341,8,2,8,2,0,20
2371,5,1,0,39,120,2,282,110,61,138,35,0,344
2372,2,0,0,79,205,8,478,42,155,164,106,0,467
2373,4,0,0,97,281,4,463,237,127,354,58,0,776
2374,0,1,0,46,187,5,350,71,10,153,48,0,282
2375,0,0,1,27,94,0,520,68,16,88,39,0,211
2376,1,1,1,33,132,5,524,85,39,113,41,0,278
2377,1,1,1,47,123,1,418,119,73,115,38,0,345
2378,2,1,1,49,130,6,13,60,79,177,39,1,355
2379,5,0,0,71,259,4,451,15,122,264,104,0,505
2380,0,0,1,0,0,8,220,2,3,3,1,1,9
2381,2,0,0,12,44,1,55,22,6,41,14,0,83
2382,3,0,1,85,333,6,14,78,100,214,62,1,454
2383,1,1,1,26,56,9,428,11,32,100,14,0,157
2384,3,0,1,89,298,6,264,263,73,224,82,0,642
2385,0,1,1,66,150,6,399,200,26,136,83,0,445
2386,0,1,1,48,167,2,324,68,62,151,59,0,340
2387,0,0,1,42,165,6,495,88,87,123,34,0,332
2388,5,1,1,82,183,9,403,26,71,285,95,0,477
2389,4,0,0,76,170,1,94,37,131,240,72,1,480
2390,4,0,1,46,96,6,479,53,93,183,29,0,358
2391,1,0,0,30,85,1,105,11,26,104,34,1,175
2392,5,0,1,21,64,7,312,68,33,85,20,0,206
2393,5,1,1,90,278,4,148,224,33,329,107,1,693
2394,2,1,1,45,134,2,206,14,79,164,35,1,292
2395,0,1,1,78,301,0,476,167,14,288,78,0,547
2396,1,0,1,24,83,2,430,9,29,57,31,0,126
2397,3,1,0,0,5,9,430,1,3,1,3,0,8
2398,5,0,0,71,169,0,45,62,84,229,49,1,424
2399,4,1,0,31,115,0,547,79,24,118,30,0,251
2400,4,1,0,81,230,9,98,186,115,168,99,1,568
2401,5,1,1,39,93,0,7,89,78,82,31,1,280
2402,1,1,0,71,234,7,552,95,68,223,85,0,471
2403,1,1,0,91,272,2,64,123,138,250,108,1,619
2404,2,0,1,41,149,5,252,35,21,124,48,0,228
2405,3,1,0,24,78,0,121,43,31,59,25,0,158
2406,5,0,0,27,95,5,288,60,23,65,29,0,177
2407,2,0,1,7,32,2,463,24,3,17,6,0,50
2408,3,1,1,47,172,9,523,127,87,140,48,0,402
2409,0,0,0,75,245,4,342,169,107,271,45,0,592
2410,1,0,0,45,165,5,347,105,83,103,34,0,325
2411,5,1,0,28,86,9,586,27,10,103,28,0,168
2412,4,1,0,95,259,1,218,261,0,222,139,1,622
2413,0,0,1,67,265,9,215,109,25,164,83,1,381
2414,2,1,1,36,121,3,40,19,26,94,26,1,165
2415,3,1,1,4,14,6,221,1,10,14,6,1,31
2416,2,1,1,10,26,5,30,5,16,35,6,1,62
2417,4,1,1,76,265,0,174,90,112,181,56,0,439
2418,0,1,0,88,348,2,598,6,162,204,91,0,463
2419,1,1,0,26,88,5,136,37,5,75,36,1,153
2420,1,1,0,76,210,4,26,229,107,182,45,1,563
2421,4,0,1,45,92,8,576,119,66,177,41,0,403
2422,2,0,0,44,172,9,297,115,61,138,41,0,355
2423,4,0,0,49,158,6,136,115,27,128,67,1,337
2424,3,1,1,59,225,8,340,169,73,193,60,0,495
2425,0,1,0,58,226,7,2,123,65,174,71,1,433
2426,2,1,0,82,229,7,176,153,54,184,86,1,477
